h3_10_id,ratio,hex
8a2f5a363397fff,0.875,"POLYGON((139.646895948094 35.6853300384332, 139.646936120145 35.6860137058335, 139.646288499647 35.6863984598717, 139.645600717822 35.6860995441972, 139.645560558642 35.6854158819864, 139.646208168417 35.6850311302605, 139.646895948094 35.6853300384332))"
8a2f5a36aaeffff,0.875,"POLYGON((139.602111367694 35.6871717556303, 139.602151107603 35.6878552472859, 139.601503606207 35.6882396465123, 139.600816375633 35.6879405517817, 139.600776648584 35.6872570653262, 139.601424139249 35.6868726684011, 139.602111367694 35.6871717556303))"
8a2f5a340b1ffff,0.875,"POLYGON((139.637048622977 35.7116958508951, 139.637088713948 35.712379517139, 139.636440894071 35.7127641044825, 139.635752993954 35.7124650232755, 139.635712915861 35.7117813622245, 139.636360725006 35.7113967771877, 139.637048622977 35.7116958508951))"
8a2f5a341777fff,0.875,"POLYGON((139.612640103033 35.7184019947301, 139.612679961447 35.7190855734108, 139.612032156907 35.7194699478038, 139.611344504692 35.7191707412162, 139.611304659152 35.7184871677345, 139.611952452953 35.7181027956414, 139.612640103033 35.7184019947301))"
8a2f5a34c197fff,0.875,"POLYGON((139.596747656542 35.7101531146367, 139.596787356826 35.7108366181015, 139.596139672012 35.7112208970053, 139.595452297653 35.7109216701472, 139.595412610235 35.7102381718848, 139.59606028431 35.709853895278, 139.596747656542 35.7101531146367))"
8a2f5a36e8affff,0.875,"POLYGON((139.632702191374 35.6718320864719, 139.632742218887 35.6725156777852, 139.632094758325 35.6729003674167, 139.631407280973 35.6726014634243, 139.631367266323 35.6719178773033, 139.632014716163 35.6715331899823, 139.632702191374 35.6718320864719))"
8a2f5a363377fff,0.875,"POLYGON((139.643256485932 35.6804172454403, 139.643296620133 35.6811008912401, 139.642649053247 35.6814856337173, 139.641961362882 35.6811867280828, 139.641921241549 35.6805030874732, 139.642568797713 35.680118347308, 139.643256485932 35.6804172454403))"
8a2f5a34505ffff,0.875,"POLYGON((139.630257600859 35.6987497169093, 139.630297619174 35.6994333374765, 139.629649932236 35.6998179162089, 139.628962237712 35.6995188720674, 139.628922232268 35.6988352566941, 139.629569908477 35.6984506802684, 139.630257600859 35.6987497169093))"
8a2f5a36b41ffff,0.875,"POLYGON((139.591183033956 35.6950726285099, 139.591222672402 35.6957560880077, 139.59057513545 35.6961403751776, 139.589887970787 35.6958412005519, 139.5898483452 35.695157746257, 139.590495871417 35.6947734613848, 139.591183033956 35.6950726285099))"
8a2f5a344b77fff,0.875,"POLYGON((139.653448609541 35.6941734642479, 139.653488849753 35.6948571704988, 139.652841132746 35.69524194535, 139.652153186252 35.6949430116375, 139.652112958917 35.6942593105749, 139.652760665199 35.6938745380365, 139.653448609541 35.6941734642479))"
8a2f5a341d77fff,0.875,"POLYGON((139.626243551038 35.710328621144, 139.626283536734 35.7110122424088, 139.625635761301 35.7113967503194, 139.624948010906 35.711097634661, 139.624908038084 35.7104140185916, 139.625555802784 35.7100295129852, 139.626243551038 35.710328621144))"
8a2f5a363597fff,0.875,"POLYGON((139.661341973127 35.6916068410988, 139.661382288324 35.6922905750308, 139.660734569886 35.6926754200698, 139.660046546972 35.6923765288619, 139.660006244653 35.6916928001163, 139.660653952369 35.6913079573922, 139.661341973127 35.6916068410988))"
8a2f5a343947fff,0.90625,"POLYGON((139.625747625543 35.7247701956971, 139.625787614187 35.7254538357165, 139.62513971474 35.7258382903559, 139.624451837386 35.7255391026735, 139.624411861622 35.7248554678503, 139.625059750331 35.7244710155132, 139.625747625543 35.7247701956971))"
8a2f5a345887fff,0.9375,"POLYGON((139.639365090451 35.6940485679908, 139.639405194343 35.6947322180281, 139.638757520799 35.6951168837003, 139.63806975409 35.6948178970258, 139.63802966307 35.6941342521802, 139.638677325887 35.6937495888173, 139.639365090451 35.6940485679908))"
8a2f5a341107fff,0.9375,"POLYGON((139.618958343067 35.7118234963486, 139.618998259084 35.712507090748, 139.618350492639 35.712891536836, 139.617662820913 35.7125923862222, 139.617622917769 35.71190879702, 139.618270673478 35.7115243532343, 139.618958343067 35.7118234963486))"
8a2f5a34cca7fff,0.9375,"POLYGON((139.603423180049 35.7097275859024, 139.603462944672 35.7104111153743, 139.602815243366 35.7107954477, 139.602127788175 35.710496248255, 139.602088036421 35.7098127239839, 139.602735726988 35.709428393957, 139.603423180049 35.7097275859024))"
8a2f5a34402ffff,0.96875,"POLYGON((139.657331562536 35.7031890837958, 139.657371845186 35.7038728184835, 139.656724038195 35.704257592771, 139.656035959279 35.7039586300582, 139.655995689509 35.7032749005583, 139.656643485775 35.7028901285834, 139.657331562536 35.7031890837958))"
8a2f5a345caffff,0.96875,"POLYGON((139.643732798992 35.6999444501103, 139.643772948312 35.7006281260369, 139.643125210406 35.7010128055667, 139.642437333907 35.7007138068601, 139.642397197463 35.7000301361243, 139.643044924641 35.6996454589043, 139.643732798992 35.6999444501103))"
8a2f5a34c807fff,0.96875,"POLYGON((139.59687921952 35.7008833599889, 139.596918916139 35.7015668506111, 139.596271311469 35.7019511622496, 139.595584020915 35.7016519809676, 139.595544337159 35.7009684955474, 139.596191931093 35.7005841862072, 139.59687921952 35.7008833599889))"
8a2f5a36842ffff,1,"POLYGON((139.608915300118 35.6774748526457, 139.608955100642 35.6781583573641, 139.60830766288 35.678542842651, 139.607620435321 35.6782438209154, 139.607580647656 35.6775603213951, 139.60822807469 35.6771758384123, 139.608915300118 35.6774748526457))"
8a2f5a3410affff,1,"POLYGON((139.616526864825 35.7160956026687, 139.616566759607 35.7167791935225, 139.615918963376 35.7171636060666, 139.615231283101 35.7168644254558, 139.615191401193 35.7161808398, 139.615839186687 35.7157964295571, 139.616526864825 35.7160956026687))"
8a2f5a36ad1ffff,1,"POLYGON((139.621766446504 35.6910597296218, 139.621806378565 35.6917433052586, 139.621158784029 35.6921278441737, 139.620471268162 35.6918288051465, 139.620431348968 35.6911452347053, 139.621078932775 35.6907606980957, 139.621766446504 35.6910597296218))"
8a2f5a341537fff,1,"POLYGON((139.625387761658 35.7186174867803, 139.62542774352 35.7193011165458, 139.624779898636 35.7196855894409, 139.624092082626 35.7193864302675, 139.624052113642 35.718702805698, 139.624699947789 35.7183183351059, 139.625387761658 35.7186174867803))"
8a2f5a34189ffff,1,"POLYGON((139.620901615903 35.7106701138588, 139.620941550102 35.71135371434, 139.620293787815 35.7117381794999, 139.619606102065 35.7114390418759, 139.619566180739 35.7107554465914, 139.620213932291 35.7103709837343, 139.620901615903 35.7106701138588))"
8a2f5a34c88ffff,1,"POLYGON((139.596390387641 35.7040016349008, 139.596430081194 35.7046851280738, 139.595782450911 35.7050694252424, 139.595095137813 35.7047702269401, 139.595055457124 35.7040867389693, 139.595703076669 35.7037024440985, 139.596390387641 35.7040016349008))"
8a2f5a34181ffff,1,"POLYGON((139.62005423027 35.707636605916, 139.620094154647 35.7083201986559, 139.619446421276 35.7087046675939, 139.618758774262 35.7084055414887, 139.618718862758 35.7077219539455, 139.619366585395 35.7073374873107, 139.62005423027 35.707636605916))"
8a2f5a36332ffff,1,"POLYGON((139.644591749731 35.6803313872316, 139.644631896802 35.6810150382211, 139.643984326642 35.6813997913816, 139.643296620133 35.6811008912401, 139.643256485932 35.6804172454403, 139.64390404537 35.6800324945923, 139.644591749731 35.6803313872316))"
8a2f5a3638dffff,1,"POLYGON((139.653211092966 35.6787473896297, 139.653251322558 35.6794310726186, 139.65260374022 35.6798158982508, 139.65191593901 35.6795170385796, 139.65187572229 35.6788333607785, 139.652523293908 35.6784485374609, 139.653211092966 35.6787473896297))"
8a2f5a3450affff,1,"POLYGON((139.634383996304 35.7005439123672, 139.634424055501 35.7012275519512, 139.633776340541 35.70161215667, 139.633088577114 35.7013131194976, 139.63304853079 35.7006294851068, 139.633696235021 35.7002448826953, 139.634383996304 35.7005439123672))"
8a2f5a36aa07fff,1,"POLYGON((139.605388593877 35.6859331558706, 139.605428364814 35.6866166588012, 139.604780864265 35.6870010877636, 139.60409360351 35.6867020114932, 139.604053845433 35.6860185137619, 139.604701335252 35.6856340871017, 139.605388593877 35.6859331558706))"
8a2f5a3637a7fff,1,"POLYGON((139.651871610823 35.6901571282943, 139.65191183361 35.6908408224716, 139.651264156227 35.6912255987585, 139.65057626678 35.6909266785552, 139.650536056867 35.6902429895663, 139.651183723527 35.6898582155923, 139.651871610823 35.6901571282943))"
8a2f5a34c627fff,1,"POLYGON((139.588975420468 35.7147640662748, 139.589015048037 35.7154475453725, 139.588367346678 35.7158317479881, 139.587680028492 35.7155324692112, 139.58764041379 35.7148489953179, 139.588288104407 35.714464794997, 139.588975420468 35.7147640662748))"
8a2f5a34c947fff,1,"POLYGON((139.596033179314 35.6978502478694, 139.596072866137 35.698533730735, 139.595425290376 35.6989180461597, 139.594738038527 35.6986188764203, 139.594698364566 35.6979353987567, 139.595345929592 35.6975510856305, 139.596033179314 35.6978502478694))"
8a2f5a341ceffff,1,"POLYGON((139.622476764244 35.7146864161453, 139.622516715834 35.7153700286742, 139.621868913894 35.7157544923577, 139.6211811711 35.7154553412096, 139.621141232385 35.7147717338772, 139.62178902359 35.7143872724965, 139.622476764244 35.7146864161453))"
8a2f5a34c087fff,1,"POLYGON((139.593469579735 35.7113909635641, 139.593509248974 35.7120744557361, 139.592861563324 35.712458704885, 139.592174219174 35.7121594595656, 139.592134562801 35.7114759725968, 139.592782237711 35.7110917257441, 139.593469579735 35.7113909635641))"
8a2f5a344b67fff,1,"POLYGON((139.652720432563 35.6931908361004, 139.652760665199 35.6938745380365, 139.652112958917 35.6942593105749, 139.651425030721 35.6939603788644, 139.651384810961 35.6932766821168, 139.65203250652 35.6928919118911, 139.652720432563 35.6931908361004))"
8a2f5a343a4ffff,1,"POLYGON((139.612510443722 35.7276729564918, 139.61255030584 35.7283565479493, 139.611902421106 35.7287408895908, 139.611214684997 35.7284416374761, 139.611174835756 35.727758051218, 139.611822709748 35.7273737118752, 139.612510443722 35.7276729564918))"
8a2f5a34111ffff,1,"POLYGON((139.618350492639 35.712891536836, 139.618390403348 35.7135751303498, 139.617742629457 35.7139595680524, 139.617054955593 35.7136604099392, 139.617015057757 35.7129768216228, 139.617662820913 35.7125923862222, 139.618350492639 35.712891536836))"
8a2f5a341a0ffff,1,"POLYGON((139.609979707683 35.7072509933994, 139.610019534401 35.7079345454408, 139.609371834799 35.7083189372765, 139.608684319216 35.7080197747699, 139.608644505367 35.7073362279275, 139.609292194232 35.7069518383926, 139.609979707683 35.7072509933994))"
8a2f5a341647fff,1,"POLYGON((139.608753291403 35.7207081578834, 139.608793113447 35.7213917243861, 139.608145300604 35.7217760606255, 139.607457676457 35.7214768280635, 139.607417867286 35.7207932667608, 139.608065669389 35.7204089328202, 139.608753291403 35.7207081578834))"
8a2f5a3411b7fff,1,"POLYGON((139.621141232385 35.7147717338772, 139.6211811711 35.7154553412096, 139.620533372448 35.7158397942046, 139.619845645817 35.7155406375649, 139.619805719978 35.7148570354293, 139.620453507894 35.7144725847367, 139.621141232385 35.7147717338772))"
8a2f5a343b77fff,1,"POLYGON((139.617733333845 35.7252815858429, 139.617773245217 35.7259651946806, 139.617125365503 35.7263495851748, 139.616437585156 35.7260503645308, 139.616397686662 35.7253667608911, 139.617045555636 35.7249823726973, 139.617733333845 35.7252815858429))"
8a2f5a36a7b7fff,1,"POLYGON((139.61095640694 35.701013779021, 139.610996239773 35.7016973259623, 139.610348591411 35.7020817467282, 139.60966112095 35.701782618251, 139.609621300984 35.7010990765083, 139.610268938613 35.7007146580441, 139.61095640694 35.701013779021))"
8a2f5a363337fff,1,"POLYGON((139.64665493168 35.6812280581795, 139.646695099191 35.6819117186793, 139.646047515037 35.6822964848358, 139.645359774094 35.6819975881797, 139.645319619453 35.6813139328692, 139.645967192886 35.6809291690254, 139.64665493168 35.6812280581795))"
8a2f5a34486ffff,1,"POLYGON((139.658183967832 35.6948984616683, 139.658224254252 35.6955821877962, 139.657576516714 35.6959669970251, 139.65688850348 35.6956680778123, 139.656848229938 35.6949843568717, 139.657495956752 35.6945995499565, 139.658183967832 35.6948984616683))"
8a2f5a3402c7fff,1,"POLYGON((139.628299173054 35.7225486584308, 139.628339185195 35.7232323054252, 139.627691297365 35.7236167875328, 139.62700340813 35.7233176203428, 139.626963408867 35.7226339785439, 139.627611285961 35.7222494987394, 139.628299173054 35.7225486584308))"
8a2f5a34565ffff,1,"POLYGON((139.626003652687 35.7062269175571, 139.626043633862 35.7069105319633, 139.625395894791 35.7072950520309, 139.624708185278 35.7069959553877, 139.624668216976 35.7063123461769, 139.625315945314 35.7059278284139, 139.626003652687 35.7062269175571))"
8a2f5a341427fff,1,"POLYGON((139.622108602874 35.7198561793219, 139.622148553672 35.7205397978069, 139.621500707914 35.7209242409352, 139.620812922094 35.7206250632766, 139.620772984172 35.7199414499884, 139.621420819194 35.7195570091621, 139.622108602874 35.7198561793219))"
8a2f5a36a667fff,1,"POLYGON((139.603434644892 35.6984068967544, 139.603474403587 35.6990904099445, 139.602826800603 35.699474781076, 139.602139449659 35.6991756367172, 139.602099703828 35.6984921287274, 139.602747296077 35.6981077598961, 139.603434644892 35.6984068967544))"
8a2f5a341077fff,1,"POLYGON((139.614344246354 35.7131473426666, 139.614384118443 35.7138309205873, 139.613736354423 35.7142153262281, 139.613048729051 35.7139161516472, 139.613008869834 35.7132325789249, 139.613656623117 35.7128481755851, 139.614344246354 35.7131473426666))"
8a2f5a36adb7fff,1,"POLYGON((139.624556575533 35.6929394324702, 139.624596535587 35.6936230219406, 139.623948916308 35.6940075761504, 139.623261347705 35.6937085385839, 139.623221400519 35.6930249543086, 139.623869009069 35.6926404024047, 139.624556575533 35.6929394324702))"
8a2f5a36a807fff,1,"POLYGON((139.614732377453 35.6853351981385, 139.614772238424 35.6860187374553, 139.614124714837 35.6864032411769, 139.613437341007 35.6861042032772, 139.613397492899 35.6854206691575, 139.614045005758 35.6850361677404, 139.614732377453 35.6853351981385))"
8a2f5a34c80ffff,1,"POLYGON((139.595544337159 35.7009684955474, 139.595584020915 35.7016519809676, 139.594936419544 35.7020362819245, 139.594249145154 35.7017370951632, 139.594209474261 35.7010536149452, 139.594857064895 35.7006693162863, 139.595544337159 35.7009684955474))"
8a2f5a36a427fff,1,"POLYGON((139.616177376858 35.6986217310546, 139.61621725891 35.6993052953506, 139.61556961556 35.6996897649302, 139.614882100891 35.6993906679106, 139.614842231708 35.698707108812, 139.615489864326 35.6983226415355, 139.616177376858 35.6986217310546))"
8a2f5a363497fff,1,"POLYGON((139.658791406194 35.6938299170639, 139.658831697914 35.6945136440649, 139.658183967832 35.6948984616683, 139.657495956752 35.6945995499565, 139.65745567791 35.6939158281426, 139.658103397269 35.6935310128533, 139.658791406194 35.6938299170639))"
8a2f5a34385ffff,1,"POLYGON((139.622588062155 35.7280596763229, 139.62262802199 35.7287433084723, 139.621980103478 35.7291277272508, 139.62129223587 35.7288285115789, 139.621252288914 35.7281448846266, 139.621900196687 35.7277604681492, 139.622588062155 35.7280596763229))"
8a2f5a3455b7fff,1,"POLYGON((139.644094170113 35.7060975746641, 139.644134326244 35.7067812608914, 139.643486533795 35.7071659222119, 139.642798595946 35.706866894996, 139.642758452694 35.7061832139598, 139.643406234413 35.7057985549483, 139.644094170113 35.7060975746641))"
8a2f5a36e19ffff,1,"POLYGON((139.631119934959 35.6791384511566, 139.631159951091 35.6798220467806, 139.630512431868 35.6802066991796, 139.629824907237 35.6799077536454, 139.62978490397 35.6792241632143, 139.63043241247 35.6788395131245, 139.631119934959 35.6791384511566))"
8a2f5a36a107fff,1,"POLYGON((139.613028888783 35.6905899130234, 139.613068736089 35.6912734531608, 139.612421172011 35.6916579256787, 139.611733771358 35.6913588557557, 139.611693936916 35.690675320816, 139.612341490264 35.6902908506016, 139.613028888783 35.6905899130234))"
8a2f5a36336ffff,1,"POLYGON((139.641193455709 35.6795205475605, 139.641233569474 35.6802041838484, 139.640586016585 35.6805889133309, 139.639898360653 35.680290004214, 139.639858259756 35.6796063731167, 139.640505801923 35.6792216459457, 139.641193455709 35.6795205475605))"
8a2f5a345977fff,1,"POLYGON((139.639004189418 35.6878957693006, 139.639044286511 35.6885794090065, 139.63839666749 35.6889640928754, 139.637708962101 35.6886651347283, 139.637668877879 35.6879815002139, 139.638316486175 35.687596818655, 139.639004189418 35.6878957693006))"
